,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
2194,1,1,1,2,1,1,1,22,14,6,9,1,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0,0.0,1
2195,1,1,2,15,1,1,1,23,14,5,8,1,0,1,1,1,19,0,0,6,8,4,12,0,0,6,8,6,12,0,15,2,0.6666666666666666,1.0,0
2196,1,8,2,9,1,1,1,1,28,6,8,1,0,1,1,0,20,0,0,5,8,2,10,0,0,5,11,4,12,0,10,1,0.4,0.8,0
2197,1,14,1,5,1,1,1,1,1,5,8,1,0,1,1,0,19,0,3,6,7,3,11,0,1,6,13,4,10,0,13,0,0.5,0.6666666666666666,0
2198,1,1,3,9,1,1,1,23,28,10,10,1,0,1,1,0,19,0,0,5,8,3,11,0,0,5,7,2,10,0,12,3,0.6,0.4,0
2199,1,12,2,13,1,1,1,1,1,10,11,0,0,1,1,0,24,0,0,7,18,0,0,0,0,7,13,0,0,1,11,0,0.0,0.0,0
2200,1,12,1,3,0,1,1,22,27,10,8,1,1,0,1,0,29,0,0,6,11,4,12,0,0,6,7,0,0,0,12,0,0.6666666666666666,0.0,0
2201,1,12,1,12,1,1,1,23,3,10,2,0,0,1,1,0,24,0,0,7,11,7,11,0,0,8,22,2,12,0,15,2,1.0,0.25,1
2202,1,8,2,11,1,1,1,13,28,7,7,1,0,1,1,0,19,0,0,6,8,5,11,0,0,6,11,4,12,0,15,2,0.8333333333333334,0.6666666666666666,1
2203,2,4,1,2,1,3,1,13,14,10,10,1,0,1,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0.0,0
2204,1,3,2,5,1,1,1,1,1,5,11,1,0,1,1,0,18,0,0,6,7,5,13,0,0,6,6,5,11,0,16,0,0.8333333333333334,0.8333333333333334,1
2205,1,15,1,7,1,14,1,1,1,10,9,0,0,1,1,1,20,0,3,7,12,6,14,0,1,6,10,6,14,0,12,0,0.8571428571428571,1.0,0
2206,1,1,5,9,1,1,1,24,29,4,4,1,0,0,1,0,18,0,0,5,0,0,0,0,0,5,0,0,0,0,11,0,0.0,0.0,0
2207,1,14,1,9,1,1,1,22,14,10,9,0,0,1,1,0,22,0,0,5,5,0,0,0,0,5,9,3,13,2,16,0,0.0,0.6,0
2208,1,8,2,9,1,1,1,23,28,5,8,1,0,1,1,1,22,0,0,5,7,3,12,0,0,5,9,3,10,0,10,1,0.6,0.6,0
2209,1,1,5,15,1,1,1,1,28,10,6,1,1,0,1,0,18,0,0,6,6,0,0,0,0,6,0,0,0,0,11,0,0.0,0.0,0
2210,1,1,3,12,1,1,1,1,1,5,5,1,0,1,1,0,18,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
2211,1,1,1,5,1,1,1,22,27,10,10,1,0,1,1,0,19,0,0,6,6,6,13,0,0,6,6,6,13,0,9,0,1.0,1.0,1
2212,1,1,1,7,1,1,1,23,14,6,6,0,0,1,1,0,19,0,0,5,7,5,10,0,0,5,8,3,12,0,10,1,1.0,0.6,0
2213,1,1,1,10,1,1,1,13,28,10,10,0,0,1,1,0,19,0,0,6,10,5,11,0,0,6,10,3,13,0,16,0,0.8333333333333334,0.5,0
2214,1,15,1,4,1,14,1,13,14,10,8,1,1,1,1,0,21,0,0,6,7,6,15,0,0,6,6,6,15,0,12,0,1.0,1.0,1
2215,1,1,2,15,1,1,1,3,1,3,5,0,0,1,1,0,19,0,0,6,9,5,12,0,6,10,16,8,11,1,8,1,0.8333333333333334,0.8,0
2216,1,9,2,13,1,1,1,3,3,3,3,0,0,1,1,0,18,0,0,7,11,6,13,0,0,7,10,4,13,0,8,1,0.8571428571428571,0.5714285714285714,1
2217,1,7,2,9,1,1,1,13,14,5,10,1,0,1,1,0,19,0,0,5,8,5,11,0,0,5,9,3,11,0,10,1,1.0,0.6,0
2218,1,4,1,15,1,17,1,13,1,5,9,0,0,1,1,0,25,0,0,6,6,6,14,0,0,6,6,6,13,0,11,0,1.0,1.0,1
2219,1,1,1,5,1,1,1,22,1,10,9,1,0,1,1,0,22,0,0,6,9,6,14,0,0,6,12,6,14,0,12,3,1.0,1.0,1
2220,1,12,1,12,1,1,1,1,1,5,10,0,0,1,1,0,24,0,0,8,8,7,12,0,0,8,8,7,12,0,12,3,0.875,0.875,1
2221,1,1,2,12,1,1,1,1,3,6,11,1,0,1,1,0,19,0,0,7,9,7,11,0,0,8,9,7,13,0,13,0,1.0,0.875,1
2222,1,14,1,7,1,1,1,3,1,3,4,0,0,1,1,0,18,0,0,5,9,4,12,0,0,5,11,3,11,0,13,0,0.8,0.6,0
2223,1,8,1,2,1,1,1,23,27,5,7,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0
2224,1,1,2,12,1,1,1,13,14,10,8,1,0,1,1,1,19,0,0,8,8,7,14,0,0,8,8,7,14,0,10,1,0.875,0.875,1
2225,1,14,3,11,1,1,1,22,27,10,10,1,0,1,1,0,19,0,1,6,16,2,10,0,0,6,15,4,10,0,7,2,0.3333333333333333,0.6666666666666666,0
2226,1,1,1,14,1,1,1,3,3,4,4,1,0,1,1,0,19,0,0,6,9,5,13,0,0,6,6,5,13,0,12,0,0.8333333333333334,0.8333333333333334,1
2227,1,14,1,4,1,1,1,22,27,10,7,0,1,1,1,0,23,0,0,6,6,0,0,0,0,6,8,0,0,0,15,2,0.0,0.0,0
2228,2,12,1,15,1,1,1,22,28,10,4,0,0,1,1,0,47,0,0,6,12,5,13,0,0,6,13,4,14,0,12,3,0.8333333333333334,0.6666666666666666,0
2229,1,1,1,5,1,1,1,1,1,4,10,0,0,1,1,0,19,0,0,6,6,6,11,0,0,6,8,4,10,2,16,0,1.0,0.6666666666666666,1
2230,1,1,4,2,1,1,1,1,28,5,9,1,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,1
2231,1,1,1,2,1,1,1,3,3,3,3,1,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.0,0.0,0
2232,1,14,1,9,1,1,1,1,3,2,2,0,0,1,1,0,28,0,0,5,9,2,10,0,0,5,9,0,0,0,15,2,0.4,0.0,0
2233,1,14,1,11,1,6,1,19,24,1,1,1,0,1,1,0,20,0,0,6,10,4,11,0,0,6,11,3,11,0,7,2,0.6666666666666666,0.5,0
2234,1,8,2,11,1,1,1,13,14,6,8,0,0,1,1,1,18,0,0,6,12,3,10,0,0,6,9,4,12,0,15,2,0.5,0.6666666666666666,0
2235,1,1,1,2,1,1,1,13,14,5,9,1,0,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.0,0.0,1
2236,1,1,1,11,1,1,1,23,14,10,5,0,0,1,1,0,19,0,0,6,10,4,12,0,0,6,12,2,13,0,10,1,0.6666666666666666,0.3333333333333333,0
2237,1,12,1,11,1,12,1,23,27,5,6,0,1,0,1,0,24,0,0,6,7,0,0,0,0,6,7,0,0,0,16,0,0.0,0.0,0
2238,1,12,1,8,1,1,1,13,1,29,29,0,0,1,1,0,24,0,0,6,11,6,11,0,0,6,12,3,11,0,16,0,1.0,0.5,0
2239,1,12,1,6,1,9,1,23,14,10,9,1,1,0,1,0,25,0,0,6,6,0,0,0,0,6,6,0,0,0,8,1,0.0,0.0,0
2240,1,12,1,11,1,1,1,3,1,4,5,0,0,1,1,0,28,0,0,6,10,6,13,0,0,6,8,5,12,0,13,0,1.0,0.8333333333333334,1
2241,2,12,1,17,0,1,1,22,27,10,10,0,0,1,1,0,37,0,0,5,7,4,10,0,0,5,7,3,11,0,7,2,0.8,0.6,0
2242,1,14,1,7,1,1,1,1,28,5,8,0,0,1,1,0,19,0,0,5,8,5,12,0,0,5,12,2,10,0,13,0,1.0,0.4,0
2243,1,8,4,12,1,1,1,23,27,6,8,1,0,1,1,1,18,0,0,7,7,7,13,0,0,8,8,8,13,0,11,0,1.0,1.0,1
2244,1,12,1,11,1,12,1,22,27,12,12,0,0,1,1,0,48,0,0,6,13,3,10,0,0,6,15,1,10,0,7,2,0.5,0.16666666666666666,0
2245,1,8,4,10,1,1,1,22,27,10,9,1,0,1,1,0,21,0,0,6,6,6,12,0,0,6,7,6,13,0,8,1,1.0,1.0,1
2246,1,8,1,12,1,1,1,1,1,5,6,0,0,1,1,1,19,0,0,7,11,6,12,0,0,7,10,6,12,0,15,2,0.8571428571428571,0.8571428571428571,0
2247,1,14,2,12,1,1,1,13,1,10,11,0,0,1,1,1,21,0,0,8,8,0,0,8,0,8,8,0,0,8,9,0,0.0,0.0,0
2248,1,15,1,7,1,1,1,22,10,10,9,1,1,0,1,0,23,0,0,5,6,0,0,0,0,5,7,0,0,0,13,0,0.0,0.0,0
2249,1,1,1,8,1,1,1,1,1,5,11,1,0,1,1,0,18,0,0,5,5,5,13,0,0,5,6,4,13,1,10,1,1.0,0.8,1
2250,1,15,1,10,1,14,1,1,1,5,4,0,0,1,1,0,22,0,3,6,7,6,12,0,2,6,6,2,14,0,13,0,1.0,0.3333333333333333,0
2251,1,7,1,2,1,1,1,13,27,10,8,1,0,1,1,0,25,0,9,13,16,10,11,0,5,11,13,7,12,0,12,0,0.7692307692307693,0.6363636363636364,0
2252,1,4,1,6,1,15,1,5,3,3,3,0,1,1,1,0,27,0,8,13,13,8,13,2,5,11,12,5,14,0,11,0,0.6153846153846154,0.45454545454545453,0
2253,1,12,1,7,1,9,1,19,24,1,1,0,0,0,1,0,49,0,0,5,5,0,0,0,0,5,6,0,0,0,10,1,0.0,0.0,0
2254,1,12,1,17,0,1,1,13,27,6,6,0,0,0,1,0,31,0,0,5,5,2,11,0,0,5,0,0,0,0,12,3,0.4,0.0,0
2255,1,12,1,11,1,1,1,22,27,10,7,0,0,1,1,0,54,0,0,6,9,6,13,0,0,6,13,5,14,0,16,0,1.0,0.8333333333333334,0
2256,1,4,1,1,1,15,1,23,27,6,7,1,1,0,1,0,25,0,18,21,26,21,12,0,12,16,21,12,12,1,11,0,1.0,0.75,0
2257,1,15,1,4,1,14,1,5,3,3,3,0,0,1,1,0,20,0,1,7,13,3,10,0,0,6,14,2,11,0,15,2,0.42857142857142855,0.3333333333333333,0
2258,1,4,1,5,1,3,1,4,4,3,3,0,0,1,1,0,28,0,0,6,9,2,12,0,0,6,10,3,12,0,12,3,0.3333333333333333,0.5,0
2259,2,12,1,3,0,12,1,22,27,10,7,0,0,1,1,0,41,0,1,7,7,7,12,0,0,6,6,6,13,0,12,3,1.0,1.0,1
2260,1,1,2,14,1,1,1,1,14,5,5,0,0,1,1,1,19,0,0,6,10,6,13,0,0,6,9,6,12,0,11,0,1.0,1.0,0
2261,1,14,1,9,1,1,1,1,1,5,5,0,0,1,1,0,22,0,0,5,6,0,0,0,0,5,8,2,11,0,15,2,0.0,0.4,0
2262,1,1,1,11,1,1,1,2,1,3,4,0,0,1,1,0,34,0,0,6,13,2,13,0,0,6,6,0,0,0,15,2,0.3333333333333333,0.0,0
2263,1,12,1,4,1,1,1,23,28,10,10,0,1,0,1,0,28,0,5,11,14,11,15,0,5,10,11,10,15,0,11,0,1.0,1.0,0
2264,1,1,1,16,1,1,1,22,27,10,5,1,0,1,1,0,42,0,0,6,9,5,12,0,0,6,10,5,11,0,7,2,0.8333333333333334,0.8333333333333334,0
2265,1,9,1,6,1,1,1,1,14,4,6,0,0,0,1,0,21,0,0,6,10,5,14,0,0,6,11,4,14,0,11,0,0.8333333333333334,0.6666666666666666,0
2266,1,4,1,4,1,3,1,24,29,10,5,0,0,1,1,0,50,0,2,6,8,2,13,0,1,6,9,1,13,0,15,2,0.3333333333333333,0.16666666666666666,0
2267,1,1,4,9,1,1,1,3,1,4,5,1,0,1,1,0,19,0,0,5,5,0,0,0,0,5,5,0,0,0,12,0,0.0,0.0,0
2268,1,14,1,12,1,1,1,3,4,3,5,0,0,1,1,0,18,0,0,7,12,4,12,0,0,7,10,3,10,0,16,0,0.5714285714285714,0.42857142857142855,0
2269,2,12,1,17,0,1,1,22,27,2,2,0,0,1,1,0,59,0,0,5,7,0,0,0,0,5,7,0,0,0,16,0,0.0,0.0,0
2270,2,4,1,17,0,3,1,19,24,13,13,1,0,0,1,0,33,0,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0.0,0.0,0
2271,1,8,2,5,1,1,1,22,28,10,11,1,0,1,1,1,23,0,0,6,8,6,13,0,0,6,7,5,12,0,9,0,1.0,0.8333333333333334,1
2272,2,12,1,17,0,12,1,22,1,6,6,0,0,1,1,0,44,0,0,5,9,3,11,0,0,5,8,5,11,0,13,0,0.6,1.0,0
2273,2,1,4,3,0,1,1,19,24,1,1,1,0,1,1,0,37,0,0,6,0,0,0,0,0,6,0,0,0,0,9,0,0.0,0.0,0
2274,2,12,1,2,1,12,1,22,27,10,10,0,0,1,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0.0,0.0,0
2275,1,1,2,17,0,1,1,1,3,5,3,0,0,0,1,0,22,0,0,5,7,3,11,0,0,5,8,2,10,2,7,2,0.6,0.4,0
2276,2,12,1,3,0,12,1,22,27,7,7,0,0,1,1,0,49,0,0,6,8,6,12,0,0,6,8,6,14,0,12,0,1.0,1.0,1
2277,1,16,1,15,1,1,1,1,32,6,4,1,0,1,1,0,23,0,0,6,7,6,13,0,0,6,6,4,12,0,11,0,1.0,0.6666666666666666,1
2278,1,1,1,5,1,1,1,1,1,5,10,1,0,1,1,0,19,0,0,6,7,5,11,0,0,6,10,3,11,3,7,2,0.8333333333333334,0.5,0
2279,2,14,1,3,0,1,1,22,27,6,6,0,0,1,1,0,47,0,0,6,9,6,12,0,0,6,6,0,0,0,16,0,1.0,0.0,0
2280,1,14,1,4,1,1,1,1,2,5,3,0,0,1,1,0,28,0,9,18,36,17,13,1,6,12,15,12,12,0,15,2,0.9444444444444444,1.0,1
2281,1,15,1,4,1,14,1,1,28,10,7,0,0,1,1,0,21,0,0,6,13,4,11,0,0,6,15,4,10,0,15,2,0.6666666666666666,0.6666666666666666,0
2282,1,1,1,11,1,1,1,23,1,10,10,0,1,0,1,0,21,0,0,6,9,5,11,0,0,6,8,5,10,0,8,1,0.8333333333333334,0.8333333333333334,0
2283,1,14,1,10,1,14,1,2,1,2,3,0,0,1,1,0,21,0,9,11,14,10,12,0,6,10,13,10,11,0,13,0,0.9090909090909091,1.0,1
2284,1,1,1,5,1,1,1,13,28,5,5,0,0,1,1,0,20,0,1,6,8,6,13,1,0,6,12,4,11,0,13,0,1.0,0.6666666666666666,0
2285,2,13,1,9,1,1,1,22,27,10,10,0,0,0,1,0,49,0,0,5,5,0,0,0,0,5,9,0,0,0,10,1,0.0,0.0,0
2286,1,12,1,17,0,1,1,13,27,7,9,0,0,1,1,0,40,0,0,5,5,5,11,0,0,5,5,5,13,0,15,2,1.0,1.0,1
2287,1,8,1,11,1,1,1,1,1,4,4,0,0,1,1,1,22,0,0,6,8,6,13,0,0,6,8,6,14,0,11,0,1.0,1.0,1
2288,1,13,1,7,1,1,1,1,27,6,6,0,0,1,1,0,19,0,2,5,6,4,11,0,0,5,7,2,11,0,15,2,0.8,0.4,0
2289,1,12,1,17,0,1,1,3,28,3,8,0,0,1,1,0,31,0,0,5,5,0,0,0,0,5,7,0,0,0,13,0,0.0,0.0,0
2290,1,13,1,7,1,1,1,5,5,3,3,0,0,1,1,0,30,0,1,6,9,2,15,0,1,6,7,2,13,0,15,2,0.3333333333333333,0.3333333333333333,0
2291,1,1,1,10,1,1,1,22,27,6,11,0,0,1,1,0,19,0,0,6,9,5,10,0,0,6,11,5,11,0,7,2,0.8333333333333334,0.8333333333333334,1
2292,1,9,1,9,1,1,1,19,24,12,12,0,0,1,1,0,22,0,0,5,11,3,13,0,0,5,10,3,11,0,9,0,0.6,0.6,0
2293,1,1,1,15,1,1,1,13,27,10,10,0,0,1,1,0,19,0,0,6,8,6,12,0,0,6,8,6,13,0,15,2,1.0,1.0,1
2294,1,8,1,2,1,1,1,1,27,5,10,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0.0,0
2295,1,8,3,14,1,1,1,1,28,5,8,0,0,1,1,0,19,0,0,6,8,6,15,0,0,6,7,6,13,0,11,0,1.0,1.0,1
2296,1,14,2,9,1,1,1,1,14,4,4,1,0,1,1,0,22,0,0,5,11,0,0,0,0,5,7,1,10,1,16,0,0.0,0.2,0
2297,1,1,1,10,1,1,1,4,5,3,3,0,0,1,1,0,22,0,0,6,10,5,11,0,0,6,8,5,11,0,10,1,0.8333333333333334,0.8333333333333334,1
2298,1,1,1,10,1,1,1,1,1,5,5,0,0,1,1,0,19,0,0,6,12,4,12,0,0,6,9,6,11,0,9,0,0.6666666666666666,1.0,1
2299,1,12,1,11,1,14,1,1,1,6,11,0,0,0,1,0,26,0,0,6,0,0,0,0,0,6,0,0,0,0,16,0,0.0,0.0,0
2300,1,15,1,7,1,14,1,5,31,4,3,0,0,1,1,0,23,0,3,7,12,3,14,0,1,6,12,1,14,0,12,0,0.42857142857142855,0.16666666666666666,0
2301,1,8,1,5,1,1,1,13,14,8,8,0,0,1,1,0,18,0,0,6,7,6,12,0,0,6,10,5,10,4,16,0,1.0,0.8333333333333334,0
2302,1,1,1,9,1,1,1,22,27,10,10,0,1,1,1,1,22,0,0,5,8,5,10,0,0,5,11,2,11,0,15,2,1.0,0.4,0
2303,1,9,5,7,1,1,1,3,2,3,4,1,0,1,1,0,19,0,0,5,9,5,11,0,0,5,9,5,14,0,12,0,1.0,1.0,0
2304,1,8,1,9,1,1,1,1,14,5,9,0,0,1,1,0,20,0,0,5,14,0,0,0,0,5,5,0,0,0,11,0,0.0,0.0,0
2305,1,1,3,5,1,1,1,22,27,10,10,1,0,1,1,1,22,0,0,6,6,6,11,0,0,6,6,6,12,0,7,2,1.0,1.0,0
2306,1,4,1,8,1,3,1,2,28,3,4,1,0,0,1,0,18,0,2,5,7,2,13,0,0,5,5,0,0,0,12,3,0.4,0.0,0
2307,4,14,2,17,0,13,1,3,1,3,10,0,0,1,1,0,39,0,0,2,5,0,0,0,0,4,4,0,0,0,10,1,0.0,0.0,0
2308,1,1,1,12,1,1,1,13,1,12,12,0,0,1,1,0,18,0,0,8,8,0,0,3,0,8,8,0,0,3,10,1,0.0,0.0,0
2309,1,8,3,7,1,1,1,1,28,4,4,0,0,1,1,1,18,0,0,5,5,5,13,0,0,5,5,5,14,0,8,1,1.0,1.0,1
2310,1,1,1,10,1,1,1,13,28,10,10,0,0,1,1,1,19,0,0,6,7,6,13,0,0,6,6,6,14,0,13,0,1.0,1.0,1
2311,1,1,1,12,1,1,1,1,14,10,10,0,0,1,1,0,18,0,0,7,7,6,13,0,0,8,8,8,12,0,12,0,0.8571428571428571,1.0,1
2312,1,1,1,9,1,1,1,19,14,1,5,1,0,1,1,1,18,0,0,5,7,4,12,0,0,5,5,0,0,0,7,2,0.8,0.0,0
2313,1,15,1,8,1,14,1,22,27,7,7,1,0,1,1,0,22,0,0,5,7,4,14,0,0,5,5,5,14,0,10,1,0.8,1.0,1
2314,1,1,1,10,1,1,1,1,1,4,5,0,0,1,1,0,19,0,0,6,7,6,12,0,0,6,6,6,12,0,12,0,1.0,1.0,1
2315,1,1,1,8,1,1,1,13,27,10,9,1,0,1,1,0,18,0,0,5,5,5,15,0,0,5,5,5,15,0,12,3,1.0,1.0,0
2316,1,12,1,7,1,12,1,1,1,5,4,0,1,0,1,0,31,0,0,5,9,2,13,0,0,5,9,2,16,4,16,0,0.4,0.4,0
2317,1,12,1,17,0,1,1,3,1,4,4,0,0,1,1,0,28,0,0,5,5,0,0,0,0,5,5,0,0,0,12,3,0.0,0.0,0
2318,1,1,1,5,1,1,1,1,1,5,9,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,15,2,0.0,0.0,0
2319,1,8,1,11,1,1,1,1,1,5,9,0,0,1,1,0,20,0,0,6,7,6,13,0,0,6,8,6,14,0,16,0,1.0,1.0,1
2320,4,12,1,10,1,1,1,13,3,10,3,0,0,1,1,0,50,0,0,6,7,4,12,0,0,6,7,0,0,0,8,1,0.6666666666666666,0.0,0
2321,1,14,1,5,1,1,1,1,2,5,3,0,0,1,1,0,38,0,1,6,9,5,16,1,0,6,11,4,16,0,13,0,0.8333333333333334,0.6666666666666666,0
2322,2,12,1,17,0,1,1,22,27,10,10,1,0,1,1,0,31,0,0,5,8,1,11,0,0,5,5,1,13,0,9,0,0.2,0.2,0
2323,1,12,1,12,1,1,1,1,27,10,10,1,0,1,1,0,27,0,0,7,7,7,14,0,0,7,7,7,14,0,7,2,1.0,1.0,0
2324,1,9,1,10,1,1,1,1,3,10,3,1,0,1,1,0,21,0,0,6,9,6,10,0,0,6,10,6,10,0,12,3,1.0,1.0,1
2325,2,12,1,7,1,1,1,22,27,10,10,0,0,1,1,0,34,0,0,5,8,1,10,0,0,5,9,0,0,0,8,1,0.2,0.0,0
2326,1,16,1,7,1,1,1,2,27,3,10,1,0,1,1,0,19,0,0,5,10,0,0,0,0,5,7,1,10,0,7,2,0.0,0.2,0
2327,2,12,1,17,0,1,1,22,27,2,5,1,0,0,1,0,40,0,0,5,10,2,10,0,0,5,5,3,10,0,9,0,0.4,0.6,0
2328,1,1,1,2,1,1,1,23,14,10,3,1,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0.0,0.0,1
2329,2,12,1,5,1,9,1,22,28,6,11,0,1,0,1,1,46,0,0,6,6,0,0,0,0,6,6,0,0,0,15,2,0.0,0.0,0
2330,1,14,5,3,0,1,1,19,24,1,1,0,0,1,1,0,37,0,0,6,12,0,0,0,0,5,10,0,0,0,7,2,0.0,0.0,0
2331,1,12,1,4,1,1,1,13,27,10,8,1,0,1,1,0,31,0,0,6,8,0,0,0,0,6,10,0,0,0,16,0,0.0,0.0,0
2332,1,12,1,4,1,1,1,1,14,5,11,0,0,1,1,0,34,0,0,6,15,5,13,0,0,6,15,5,12,0,12,0,0.8333333333333334,0.8333333333333334,1
2333,1,1,6,2,1,1,1,8,8,5,5,1,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0
2334,1,1,1,14,1,1,1,23,27,10,10,0,0,1,1,1,18,0,0,6,7,6,13,0,0,6,6,6,14,0,12,0,1.0,1.0,1
2335,1,8,4,5,1,1,1,1,1,4,4,1,0,1,1,1,19,0,0,6,6,6,12,0,0,6,7,6,11,0,11,0,1.0,1.0,1
2336,1,14,1,17,0,1,1,22,14,10,5,0,0,1,1,0,40,0,1,5,6,4,10,0,3,8,18,5,11,5,15,2,0.8,0.625,0
2337,1,12,1,8,1,1,1,1,28,10,10,0,0,1,1,0,25,0,0,6,6,0,0,0,0,6,6,0,0,0,12,0,0.0,0.0,0
2338,1,8,5,7,1,1,1,23,28,6,10,1,1,1,1,0,20,0,0,5,5,4,14,0,0,6,8,3,13,0,11,0,0.8,0.5,0
2339,1,8,1,7,1,1,1,13,14,10,10,0,0,1,1,0,20,0,0,5,6,5,15,0,0,5,8,5,13,0,11,0,1.0,1.0,0
2340,1,12,1,4,1,1,1,22,27,10,11,1,0,0,1,0,43,0,0,6,0,0,0,0,0,6,0,0,0,0,15,2,0.0,0.0,0
2341,1,8,4,7,1,1,1,22,14,10,5,1,0,1,1,0,18,0,0,5,8,4,12,0,0,5,7,3,14,1,7,2,0.8,0.6,0
2342,1,14,1,4,1,1,1,2,4,5,2,0,0,1,1,0,35,0,16,18,22,18,11,0,12,13,13,12,11,1,15,2,1.0,0.9230769230769231,1
2343,1,8,2,17,0,1,1,22,14,10,5,0,0,1,1,0,23,0,0,5,6,4,13,0,0,5,5,5,13,0,7,2,0.8,1.0,1
2344,1,8,1,12,1,1,1,3,3,3,3,0,0,1,1,0,19,0,0,7,8,7,12,0,0,9,12,8,11,0,12,0,1.0,0.8888888888888888,1
2345,1,17,1,6,1,16,1,1,14,4,9,1,0,1,1,1,21,0,7,11,15,9,14,0,4,9,15,7,13,0,8,1,0.8181818181818182,0.7777777777777778,1
2346,1,14,1,14,1,1,1,3,14,5,9,0,0,1,1,0,19,0,0,6,17,4,12,0,0,6,8,4,13,0,13,0,0.6666666666666666,0.6666666666666666,0
2347,1,9,1,7,1,1,1,1,1,5,4,1,0,1,1,0,20,0,0,5,7,5,12,0,0,5,7,5,15,0,12,0,1.0,1.0,1
2348,1,12,1,14,1,1,1,13,14,4,4,0,0,1,1,1,30,0,0,6,0,0,0,0,0,6,0,0,0,0,12,0,0.0,0.0,0
2349,4,12,1,11,1,1,1,22,14,10,10,1,0,1,1,0,44,0,0,6,6,6,12,0,0,6,6,6,11,0,12,0,1.0,1.0,1
2350,1,9,1,12,1,1,1,13,3,5,10,0,0,1,1,0,19,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
2351,1,15,1,8,1,14,1,2,1,4,7,1,0,1,1,0,22,0,11,18,32,12,12,1,8,12,15,10,14,0,16,0,0.6666666666666666,0.8333333333333334,1
2352,1,1,1,8,1,1,1,3,3,2,3,0,0,1,1,0,18,0,0,5,7,4,14,0,0,5,5,5,14,0,7,2,0.8,1.0,1
2353,1,8,1,14,1,1,1,22,27,10,10,1,0,1,1,1,21,0,0,6,8,4,14,0,0,6,6,5,11,0,12,3,0.6666666666666666,0.8333333333333334,1
2354,1,1,2,6,1,1,1,22,14,12,12,0,0,1,1,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,7,2,0.0,0.0,0
2355,1,8,4,14,1,1,1,3,1,3,4,1,0,1,1,0,18,0,0,6,8,6,13,0,0,6,7,6,14,0,11,0,1.0,1.0,1
2356,1,1,1,2,1,1,1,1,1,5,4,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0.0,1
2357,1,15,1,4,1,14,1,1,28,7,7,1,0,1,1,0,21,0,0,6,12,4,11,0,0,6,11,4,11,0,16,0,0.6666666666666666,0.6666666666666666,0
2358,1,12,1,4,1,1,1,3,3,3,3,0,0,1,1,0,31,0,0,6,8,6,15,0,0,6,10,6,14,0,16,0,1.0,1.0,1
2359,1,8,5,11,1,1,1,1,1,3,4,1,0,1,1,0,21,0,0,6,10,4,11,0,0,6,10,2,10,0,9,0,0.6666666666666666,0.3333333333333333,0
2360,1,12,1,7,1,1,1,13,14,10,8,0,1,1,1,0,24,0,0,5,12,1,10,0,0,5,11,1,11,0,8,1,0.2,0.2,0
2361,1,13,1,15,1,1,1,13,6,5,4,0,0,1,1,0,27,0,0,4,8,0,0,0,0,5,10,0,0,0,9,0,0.0,0.0,0
2362,1,1,5,9,1,1,1,13,14,10,10,1,0,1,1,0,20,0,0,5,9,3,10,0,0,5,6,5,12,0,12,0,0.6,1.0,1
2363,1,15,1,7,1,14,1,1,14,5,6,1,0,1,1,0,22,0,0,5,9,0,0,0,0,5,6,2,11,0,10,1,0.0,0.4,0
2364,1,1,1,4,1,1,1,13,14,10,10,0,0,1,1,1,19,0,0,6,9,4,12,2,0,6,10,4,12,0,15,2,0.6666666666666666,0.6666666666666666,0
