Unnamed: 0,Application mode,Application order,Course,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
2112,1,2,13,14,10,10,1,0,1,0,0,18,7,9,7,15,0,0,8,8,8,16,-1,1.0,1.0,1
2113,1,1,10,28,28,42,1,1,1,0,0,20,6,8,6,10,0,0,6,7,6,11,2,1.0,1.0,1
2114,8,1,16,27,6,6,1,0,1,0,0,18,6,9,5,11,0,0,6,9,4,11,1,0.8333333333333334,0.6666666666666666,0
2115,8,2,14,14,6,6,1,0,1,0,0,21,6,0,0,0,0,0,6,0,0,0,3,0.0,0.0,0
2116,1,1,10,14,5,5,0,0,1,0,0,19,6,7,6,12,0,0,6,7,6,12,1,1.0,1.0,1
2117,1,5,12,28,10,10,1,0,1,0,0,18,8,8,8,12,0,0,8,8,8,12,-3,1.0,1.0,0
2118,1,4,15,10,12,5,1,0,1,0,0,18,6,6,6,12,0,0,6,8,5,14,0,1.0,0.8333333333333334,1
2119,8,1,2,1,7,8,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
2120,8,1,6,14,5,10,1,1,0,0,1,21,6,16,2,13,0,0,6,8,0,0,-4,0.3333333333333333,0.0,0
2121,1,1,9,28,6,6,0,1,1,0,0,19,5,10,5,10,0,0,5,8,4,12,0,1.0,0.8,1
2122,1,1,9,27,10,8,1,0,1,0,1,19,5,5,5,12,0,0,5,8,5,11,-3,1.0,1.0,1
2123,8,3,10,14,5,11,1,0,1,0,0,19,6,10,5,11,0,0,6,7,0,0,0,0.8333333333333334,0.0,0
2124,1,1,2,3,4,4,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2125,14,1,11,28,10,10,0,0,1,0,1,19,6,0,0,0,0,0,6,11,1,10,1,0.0,0.16666666666666666,0
2126,8,2,12,1,6,8,1,0,1,0,1,20,7,9,6,13,0,0,8,9,8,13,0,0.8571428571428571,1.0,0
2127,1,3,12,13,2,2,1,0,0,0,0,18,8,9,6,12,1,0,8,9,6,12,-3,0.75,0.75,0
2128,1,1,2,14,9,9,1,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0
2129,1,1,5,1,6,8,1,0,1,0,0,18,6,6,6,12,0,0,6,8,6,13,1,1.0,1.0,1
2130,1,1,6,27,4,8,0,0,1,0,0,18,6,13,6,12,0,0,6,16,4,12,2,1.0,0.6666666666666666,0
2131,1,1,10,27,6,8,0,0,1,0,1,19,6,8,6,12,0,0,6,8,6,12,0,1.0,1.0,1
2132,1,2,9,27,5,6,1,0,1,0,0,20,5,8,3,11,0,0,5,8,5,12,0,0.6,1.0,1
2133,8,5,12,1,5,6,1,0,1,0,1,19,7,9,7,13,0,0,8,12,8,13,0,1.0,1.0,1
2134,1,3,12,28,2,2,1,0,1,0,0,18,8,8,7,13,0,0,8,8,7,13,-1,0.875,0.875,1
2135,12,1,11,1,5,2,0,1,1,0,0,25,6,6,0,0,0,0,6,6,0,0,-4,0.0,0.0,0
2136,8,5,5,27,10,10,1,0,0,0,0,18,6,9,4,11,1,0,6,6,6,12,0,0.6666666666666666,1.0,1
2137,1,5,15,14,10,10,1,0,1,0,0,19,6,7,6,12,0,0,6,7,6,12,3,1.0,1.0,1
2138,8,2,13,28,5,9,1,0,1,0,1,19,7,7,7,11,0,0,8,8,8,14,-4,1.0,1.0,1
2139,1,1,9,14,6,9,0,1,0,0,1,20,5,12,2,13,1,0,5,13,2,11,-3,0.4,0.4,0
2140,8,5,12,1,6,5,1,0,1,0,0,18,7,9,7,12,0,0,8,9,7,12,0,1.0,0.875,0
2141,8,4,6,27,5,10,1,0,1,0,0,20,5,12,2,13,0,0,5,12,5,11,1,0.4,1.0,1
2142,8,1,10,1,10,10,1,0,1,0,0,21,6,8,6,12,0,0,6,7,6,13,2,1.0,1.0,1
2143,1,2,2,1,3,4,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,1
2144,12,1,3,27,8,10,0,0,1,0,0,42,6,6,6,11,0,0,6,6,6,13,1,1.0,1.0,1
2145,8,1,8,3,3,3,1,1,0,0,0,18,6,9,5,12,0,0,6,12,5,14,3,0.8333333333333334,0.8333333333333334,0
2146,1,1,5,27,10,7,0,0,1,0,1,19,6,7,5,13,0,0,6,6,6,12,-4,0.8333333333333334,1.0,1
2147,1,6,11,14,10,6,1,0,1,0,0,18,6,11,6,12,0,0,6,11,4,12,3,1.0,0.6666666666666666,1
2148,5,1,6,14,5,6,1,0,1,0,0,21,5,6,5,14,0,0,5,5,5,14,1,1.0,1.0,1
2149,1,1,10,27,6,6,0,0,1,0,1,20,6,8,6,12,0,0,6,7,6,14,0,1.0,1.0,1
2150,1,1,16,14,4,4,1,0,1,0,0,20,7,7,7,13,0,0,7,7,7,13,2,1.0,1.0,1
2151,15,1,6,1,3,10,1,0,1,0,0,21,6,13,3,11,0,1,6,13,5,12,1,0.5,0.8333333333333334,0
2152,1,4,12,27,8,8,1,0,1,0,0,19,7,9,7,14,0,0,8,9,8,13,-4,1.0,1.0,1
2153,13,1,10,14,5,10,0,0,1,0,0,21,13,21,11,13,0,6,11,13,9,13,0,0.8461538461538461,0.8181818181818182,1
2154,1,1,5,14,23,44,1,0,1,0,0,19,6,6,6,14,0,0,6,7,6,15,3,1.0,1.0,1
2155,1,1,12,14,10,10,0,0,1,0,1,19,7,10,7,15,0,0,8,10,8,15,-4,1.0,1.0,1
2156,8,2,2,1,5,2,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.0,0
2157,15,1,6,14,10,11,1,0,1,0,0,22,6,13,6,15,0,1,6,7,6,13,0,1.0,1.0,1
2158,1,2,16,1,4,6,0,0,1,0,0,21,6,8,5,13,0,0,6,9,5,14,-3,0.8333333333333334,0.8333333333333334,1
2159,8,4,11,27,6,9,1,0,1,0,1,18,6,14,2,11,0,0,6,14,3,10,0,0.3333333333333333,0.5,0
2160,1,4,12,3,2,3,0,0,1,0,1,20,8,8,7,14,0,0,8,8,7,14,1,0.875,0.875,1
2161,8,2,14,27,1,1,1,1,0,0,0,18,5,8,3,12,0,0,5,6,4,10,0,0.6,0.8,0
2162,8,1,10,27,8,10,0,0,1,0,0,20,6,6,0,0,0,0,5,5,0,0,3,0.0,0.0,0
2163,8,4,12,1,4,4,1,0,1,0,0,23,7,7,6,13,0,0,8,11,7,13,1,0.8571428571428571,0.875,1
2164,1,2,15,1,4,4,1,0,1,0,0,18,6,6,6,14,0,0,6,6,6,15,-1,1.0,1.0,1
2165,15,1,10,1,10,4,1,0,1,0,0,20,6,6,6,12,0,2,6,6,6,13,1,1.0,1.0,1
2166,8,1,12,27,6,10,1,0,1,0,1,18,8,8,7,14,0,0,8,8,7,14,1,0.875,0.875,1
2167,1,6,9,28,10,10,1,0,1,0,0,20,5,8,4,12,0,0,5,8,5,11,2,0.8,1.0,1
2168,9,2,12,3,4,3,1,0,1,0,0,18,7,8,7,12,0,0,8,9,8,12,0,1.0,1.0,1
2169,8,1,14,3,3,2,1,0,1,0,0,20,6,7,6,15,0,0,6,6,6,17,0,1.0,1.0,1
2170,1,5,12,1,6,9,1,0,1,0,0,19,8,8,7,13,0,0,8,8,7,13,-1,0.875,0.875,1
2171,15,1,6,14,5,5,0,0,1,0,0,21,6,9,6,13,0,0,6,9,6,12,0,1.0,1.0,1
2172,4,1,5,1,10,8,0,0,1,0,0,33,6,7,6,15,0,0,6,8,3,11,2,1.0,0.5,1
2173,1,1,6,2,5,3,0,1,0,0,0,24,5,6,1,13,0,0,5,5,0,0,0,0.2,0.0,0
2174,14,1,10,28,5,4,0,0,1,0,1,20,11,12,11,12,0,6,11,14,11,12,0,1.0,1.0,1
2175,1,1,2,28,10,2,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.0,1
2176,1,4,5,1,8,4,1,0,1,0,0,18,6,6,6,15,0,0,6,6,6,14,-4,1.0,1.0,1
2177,14,1,3,24,1,1,0,1,1,0,0,29,6,9,4,12,0,1,6,13,2,10,0,0.6666666666666666,0.3333333333333333,0
2178,8,1,12,1,6,6,0,0,1,0,0,18,7,7,7,13,0,0,8,11,8,14,0,1.0,1.0,1
2179,1,3,15,27,6,6,1,0,1,0,0,19,6,8,6,12,0,0,6,7,6,12,-3,1.0,1.0,1
2180,8,1,2,28,8,8,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,-4,0.0,0.0,0
2181,8,1,10,14,6,5,0,0,1,0,1,18,6,8,5,10,0,0,6,9,6,10,1,0.8333333333333334,1.0,1
2182,14,1,12,14,8,8,0,0,1,0,1,19,7,9,6,14,0,0,8,11,8,13,0,0.8571428571428571,1.0,1
2183,13,1,16,14,10,4,0,0,1,0,0,20,14,22,12,12,0,5,12,18,10,12,1,0.8571428571428571,0.8333333333333334,0
2184,8,2,10,1,4,5,1,0,1,0,0,19,6,14,1,11,0,0,6,12,2,10,0,0.16666666666666666,0.3333333333333333,0
2185,8,1,11,14,8,6,1,0,1,0,1,19,6,10,4,12,0,0,6,9,3,12,-3,0.6666666666666666,0.5,1
2186,1,1,5,27,5,5,0,0,1,0,1,18,6,8,6,12,1,0,6,12,5,11,0,1.0,0.8333333333333334,0
2187,1,6,12,28,6,8,1,0,1,0,1,18,8,8,8,13,0,0,8,8,8,13,-3,1.0,1.0,1
2188,8,1,11,1,3,4,0,0,1,0,1,19,6,15,6,11,0,0,6,9,3,12,-3,1.0,0.5,1
2189,8,4,15,1,6,6,0,1,1,1,0,20,6,7,5,12,0,0,6,6,6,12,-1,0.8333333333333334,1.0,0
2190,8,1,2,27,10,7,1,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2191,1,6,12,14,3,4,1,0,1,1,0,18,7,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0
2192,12,1,4,1,3,5,0,1,0,1,0,35,6,8,5,16,0,0,6,10,4,16,3,0.8333333333333334,0.6666666666666666,0
2193,8,1,7,28,10,8,0,0,1,1,0,18,5,10,3,11,0,0,5,6,3,11,0,0.6,0.6,0
2194,1,1,2,14,6,9,1,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2195,1,2,15,14,5,8,1,0,1,1,1,19,6,8,4,12,0,0,6,8,6,12,-4,0.6666666666666666,1.0,0
2196,8,2,9,28,6,8,1,0,1,1,0,20,5,8,2,10,0,0,5,11,4,12,1,0.4,0.8,0
2197,14,1,5,1,5,8,1,0,1,1,0,19,6,7,3,11,0,1,6,13,4,10,0,0.5,0.6666666666666666,0
2198,1,3,9,28,10,10,1,0,1,1,0,19,5,8,3,11,0,0,5,7,2,10,-1,0.6,0.4,0
2199,12,2,13,1,10,11,0,0,1,1,0,24,7,18,0,0,0,0,7,13,0,0,2,0.0,0.0,0
2200,12,1,3,27,10,8,1,1,0,1,0,29,6,11,4,12,0,0,6,7,0,0,1,0.6666666666666666,0.0,0
2201,12,1,12,3,10,2,0,0,1,1,0,24,7,11,7,11,0,0,8,22,2,12,-4,1.0,0.25,1
2202,8,2,11,28,7,7,1,0,1,1,0,19,6,8,5,11,0,0,6,11,4,12,-4,0.8333333333333334,0.6666666666666666,1
2203,4,1,2,14,10,10,1,0,1,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2204,3,2,5,1,5,11,1,0,1,1,0,18,6,7,5,13,0,0,6,6,5,11,0,0.8333333333333334,0.8333333333333334,1
2205,15,1,7,1,10,9,0,0,1,1,1,20,7,12,6,14,0,1,6,10,6,14,1,0.8571428571428571,1.0,0
2206,1,5,9,29,4,4,1,0,0,1,0,18,5,0,0,0,0,0,5,0,0,0,2,0.0,0.0,0
2207,14,1,9,14,10,9,0,0,1,1,0,22,5,5,0,0,0,0,5,9,3,13,0,0.0,0.6,0
2208,8,2,9,28,5,8,1,0,1,1,1,22,5,7,3,12,0,0,5,9,3,10,1,0.6,0.6,0
2209,1,5,15,28,10,6,1,1,0,1,0,18,6,6,0,0,0,0,6,0,0,0,2,0.0,0.0,0
2210,1,3,12,1,5,5,1,0,1,1,0,18,8,8,7,13,0,0,8,8,7,13,-1,0.875,0.875,1
2211,1,1,5,27,10,10,1,0,1,1,0,19,6,6,6,13,0,0,6,6,6,13,-3,1.0,1.0,1
2212,1,1,7,14,6,6,0,0,1,1,0,19,5,7,5,10,0,0,5,8,3,12,1,1.0,0.6,0
2213,1,1,10,28,10,10,0,0,1,1,0,19,6,10,5,11,0,0,6,10,3,13,0,0.8333333333333334,0.5,0
2214,15,1,4,14,10,8,1,1,1,1,0,21,6,7,6,15,0,0,6,6,6,15,1,1.0,1.0,1
2215,1,2,15,1,3,5,0,0,1,1,0,19,6,9,5,12,0,6,10,16,8,11,3,0.8333333333333334,0.8,0
2216,9,2,13,3,3,3,0,0,1,1,0,18,7,11,6,13,0,0,7,10,4,13,3,0.8571428571428571,0.5714285714285714,1
2217,7,2,9,14,5,10,1,0,1,1,0,19,5,8,5,11,0,0,5,9,3,11,1,1.0,0.6,0
2218,4,1,15,1,5,9,0,0,1,1,0,25,6,6,6,14,0,0,6,6,6,13,2,1.0,1.0,1
2219,1,1,5,1,10,9,1,0,1,1,0,22,6,9,6,14,0,0,6,12,6,14,-1,1.0,1.0,1
2220,12,1,12,1,5,10,0,0,1,1,0,24,8,8,7,12,0,0,8,8,7,12,-1,0.875,0.875,1
2221,1,2,12,3,6,11,1,0,1,1,0,19,7,9,7,11,0,0,8,9,7,13,0,1.0,0.875,1
2222,14,1,7,1,3,4,0,0,1,1,0,18,5,9,4,12,0,0,5,11,3,11,0,0.8,0.6,0
2223,8,1,2,27,5,7,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.0,0
2224,1,2,12,14,10,8,1,0,1,1,1,19,8,8,7,14,0,0,8,8,7,14,1,0.875,0.875,1
2225,14,3,11,27,10,10,1,0,1,1,0,19,6,16,2,10,0,0,6,15,4,10,0,0.3333333333333333,0.6666666666666666,0
2226,1,1,14,3,4,4,1,0,1,1,0,19,6,9,5,13,0,0,6,6,5,13,1,0.8333333333333334,0.8333333333333334,1
2227,14,1,4,27,10,7,0,1,1,1,0,23,6,6,0,0,0,0,6,8,0,0,-4,0.0,0.0,0
2228,12,1,15,28,10,4,0,0,1,1,0,47,6,12,5,13,0,0,6,13,4,14,-1,0.8333333333333334,0.6666666666666666,0
2229,1,1,5,1,4,10,0,0,1,1,0,19,6,6,6,11,0,0,6,8,4,10,0,1.0,0.6666666666666666,1
2230,1,4,2,28,5,9,1,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,1
2231,1,1,2,3,3,3,1,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2232,14,1,9,3,2,2,0,0,1,1,0,28,5,9,2,10,0,0,5,9,0,0,-4,0.4,0.0,0
2233,14,1,11,24,1,1,1,0,1,1,0,20,6,10,4,11,0,0,6,11,3,11,0,0.6666666666666666,0.5,0
2234,8,2,11,14,6,8,0,0,1,1,1,18,6,12,3,10,0,0,6,9,4,12,-4,0.5,0.6666666666666666,0
2235,1,1,2,14,5,9,1,0,1,1,1,21,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2236,1,1,11,14,10,5,0,0,1,1,0,19,6,10,4,12,0,0,6,12,2,13,1,0.6666666666666666,0.3333333333333333,0
2237,12,1,11,27,5,6,0,1,0,1,0,24,6,7,0,0,0,0,6,7,0,0,0,0.0,0.0,0
2238,12,1,8,1,29,29,0,0,1,1,0,24,6,11,6,11,0,0,6,12,3,11,0,1.0,0.5,0
2239,12,1,6,14,10,9,1,1,0,1,0,25,6,6,0,0,0,0,6,6,0,0,3,0.0,0.0,0
2240,12,1,11,1,4,5,0,0,1,1,0,28,6,10,6,13,0,0,6,8,5,12,0,1.0,0.8333333333333334,1
2241,12,1,17,27,10,10,0,0,1,1,0,37,5,7,4,10,0,0,5,7,3,11,0,0.8,0.6,0
2242,14,1,7,28,5,8,0,0,1,1,0,19,5,8,5,12,0,0,5,12,2,10,0,1.0,0.4,0
2243,8,4,12,27,6,8,1,0,1,1,1,18,7,7,7,13,0,0,8,8,8,13,2,1.0,1.0,1
2244,12,1,11,27,12,12,0,0,1,1,0,48,6,13,3,10,0,0,6,15,1,10,0,0.5,0.16666666666666666,0
2245,8,4,10,27,10,9,1,0,1,1,0,21,6,6,6,12,0,0,6,7,6,13,3,1.0,1.0,1
2246,8,1,12,1,5,6,0,0,1,1,1,19,7,11,6,12,0,0,7,10,6,12,-4,0.8571428571428571,0.8571428571428571,0
2247,14,2,12,1,10,11,0,0,1,1,1,21,8,8,0,0,8,0,8,8,0,0,-3,0.0,0.0,0
2248,15,1,7,10,10,9,1,1,0,1,0,23,5,6,0,0,0,0,5,7,0,0,0,0.0,0.0,0
2249,1,1,8,1,5,11,1,0,1,1,0,18,5,5,5,13,0,0,5,6,4,13,1,1.0,0.8,1
2250,15,1,10,1,5,4,0,0,1,1,0,22,6,7,6,12,0,2,6,6,2,14,0,1.0,0.3333333333333333,0
2251,7,1,2,27,10,8,1,0,1,1,0,25,13,16,10,11,0,5,11,13,7,12,1,0.7692307692307693,0.6363636363636364,0
2252,4,1,6,3,3,3,0,1,1,1,0,27,13,13,8,13,2,5,11,12,5,14,2,0.6153846153846154,0.45454545454545453,0
2253,12,1,7,24,1,1,0,0,0,1,0,49,5,5,0,0,0,0,5,6,0,0,1,0.0,0.0,0
2254,12,1,17,27,6,6,0,0,0,1,0,31,5,5,2,11,0,0,5,0,0,0,-1,0.4,0.0,0
2255,12,1,11,27,10,7,0,0,1,1,0,54,6,9,6,13,0,0,6,13,5,14,0,1.0,0.8333333333333334,0
2256,4,1,1,27,6,7,1,1,0,1,0,25,21,26,21,12,0,12,16,21,12,12,2,1.0,0.75,0
2257,15,1,4,3,3,3,0,0,1,1,0,20,7,13,3,10,0,0,6,14,2,11,-4,0.42857142857142855,0.3333333333333333,0
2258,4,1,5,4,3,3,0,0,1,1,0,28,6,9,2,12,0,0,6,10,3,12,-1,0.3333333333333333,0.5,0
2259,12,1,3,27,10,7,0,0,1,1,0,41,7,7,7,12,0,0,6,6,6,13,-1,1.0,1.0,1
2260,1,2,14,14,5,5,0,0,1,1,1,19,6,10,6,13,0,0,6,9,6,12,2,1.0,1.0,0
2261,14,1,9,1,5,5,0,0,1,1,0,22,5,6,0,0,0,0,5,8,2,11,-4,0.0,0.4,0
2262,1,1,11,1,3,4,0,0,1,1,0,34,6,13,2,13,0,0,6,6,0,0,-4,0.3333333333333333,0.0,0
2263,12,1,4,28,10,10,0,1,0,1,0,28,11,14,11,15,0,5,10,11,10,15,2,1.0,1.0,0
2264,1,1,16,27,10,5,1,0,1,1,0,42,6,9,5,12,0,0,6,10,5,11,0,0.8333333333333334,0.8333333333333334,0
2265,9,1,6,14,4,6,0,0,0,1,0,21,6,10,5,14,0,0,6,11,4,14,2,0.8333333333333334,0.6666666666666666,0
2266,4,1,4,29,10,5,0,0,1,1,0,50,6,8,2,13,0,1,6,9,1,13,-4,0.3333333333333333,0.16666666666666666,0
2267,1,4,9,1,4,5,1,0,1,1,0,19,5,5,0,0,0,0,5,5,0,0,1,0.0,0.0,0
2268,14,1,12,4,3,5,0,0,1,1,0,18,7,12,4,12,0,0,7,10,3,10,0,0.5714285714285714,0.42857142857142855,0
2269,12,1,17,27,2,2,0,0,1,1,0,59,5,7,0,0,0,0,5,7,0,0,0,0.0,0.0,0
2270,4,1,17,24,13,13,1,0,0,1,0,33,5,5,0,0,0,0,5,5,0,0,0,0.0,0.0,0
2271,8,2,5,28,10,11,1,0,1,1,1,23,6,8,6,13,0,0,6,7,5,12,-3,1.0,0.8333333333333334,1
2272,12,1,17,1,6,6,0,0,1,1,0,44,5,9,3,11,0,0,5,8,5,11,0,0.6,1.0,0
2273,1,4,3,24,1,1,1,0,1,1,0,37,6,0,0,0,0,0,6,0,0,0,-3,0.0,0.0,0
2274,12,1,2,27,10,10,0,0,1,1,0,36,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
2275,1,2,17,3,5,3,0,0,0,1,0,22,5,7,3,11,0,0,5,8,2,10,0,0.6,0.4,0
2276,12,1,3,27,7,7,0,0,1,1,0,49,6,8,6,12,0,0,6,8,6,14,1,1.0,1.0,1
2277,16,1,15,32,6,4,1,0,1,1,0,23,6,7,6,13,0,0,6,6,4,12,2,1.0,0.6666666666666666,1
2278,1,1,5,1,5,10,1,0,1,1,0,19,6,7,5,11,0,0,6,10,3,11,0,0.8333333333333334,0.5,0
2279,14,1,3,27,6,6,0,0,1,1,0,47,6,9,6,12,0,0,6,6,0,0,0,1.0,0.0,0
2280,14,1,4,2,5,3,0,0,1,1,0,28,18,36,17,13,1,6,12,15,12,12,-4,0.9444444444444444,1.0,1
2281,15,1,4,28,10,7,0,0,1,1,0,21,6,13,4,11,0,0,6,15,4,10,-4,0.6666666666666666,0.6666666666666666,0
2282,1,1,11,1,10,10,0,1,0,1,0,21,6,9,5,11,0,0,6,8,5,10,3,0.8333333333333334,0.8333333333333334,0
2283,14,1,10,1,2,3,0,0,1,1,0,21,11,14,10,12,0,6,10,13,10,11,0,0.9090909090909091,1.0,1
2284,1,1,5,28,5,5,0,0,1,1,0,20,6,8,6,13,1,0,6,12,4,11,0,1.0,0.6666666666666666,0
2285,13,1,9,27,10,10,0,0,0,1,0,49,5,5,0,0,0,0,5,9,0,0,1,0.0,0.0,0
2286,12,1,17,27,7,9,0,0,1,1,0,40,5,5,5,11,0,0,5,5,5,13,-4,1.0,1.0,1
2287,8,1,11,1,4,4,0,0,1,1,1,22,6,8,6,13,0,0,6,8,6,14,2,1.0,1.0,1
2288,13,1,7,27,6,6,0,0,1,1,0,19,5,6,4,11,0,0,5,7,2,11,-4,0.8,0.4,0
2289,12,1,17,28,3,8,0,0,1,1,0,31,5,5,0,0,0,0,5,7,0,0,0,0.0,0.0,0
2290,13,1,7,5,3,3,0,0,1,1,0,30,6,9,2,15,0,1,6,7,2,13,-4,0.3333333333333333,0.3333333333333333,0
2291,1,1,10,27,6,11,0,0,1,1,0,19,6,9,5,10,0,0,6,11,5,11,0,0.8333333333333334,0.8333333333333334,1
2292,9,1,9,24,12,12,0,0,1,1,0,22,5,11,3,13,0,0,5,10,3,11,-3,0.6,0.6,0
2293,1,1,15,27,10,10,0,0,1,1,0,19,6,8,6,12,0,0,6,8,6,13,-4,1.0,1.0,1
2294,8,1,2,27,5,10,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2295,8,3,14,28,5,8,0,0,1,1,0,19,6,8,6,15,0,0,6,7,6,13,2,1.0,1.0,1
2296,14,2,9,14,4,4,1,0,1,1,0,22,5,11,0,0,0,0,5,7,1,10,0,0.0,0.2,0
2297,1,1,10,5,3,3,0,0,1,1,0,22,6,10,5,11,0,0,6,8,5,11,1,0.8333333333333334,0.8333333333333334,1
2298,1,1,10,1,5,5,0,0,1,1,0,19,6,12,4,12,0,0,6,9,6,11,-3,0.6666666666666666,1.0,1
2299,12,1,11,1,6,11,0,0,0,1,0,26,6,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0
2300,15,1,7,31,4,3,0,0,1,1,0,23,7,12,3,14,0,1,6,12,1,14,1,0.42857142857142855,0.16666666666666666,0
2301,8,1,5,14,8,8,0,0,1,1,0,18,6,7,6,12,0,0,6,10,5,10,0,1.0,0.8333333333333334,0
2302,1,1,9,27,10,10,0,1,1,1,1,22,5,8,5,10,0,0,5,11,2,11,-4,1.0,0.4,0
2303,9,5,7,2,3,4,1,0,1,1,0,19,5,9,5,11,0,0,5,9,5,14,1,1.0,1.0,0
2304,8,1,9,14,5,9,0,0,1,1,0,20,5,14,0,0,0,0,5,5,0,0,2,0.0,0.0,0
2305,1,3,5,27,10,10,1,0,1,1,1,22,6,6,6,11,0,0,6,6,6,12,0,1.0,1.0,0
2306,4,1,8,28,3,4,1,0,0,1,0,18,5,7,2,13,0,0,5,5,0,0,-1,0.4,0.0,0
2307,14,2,17,1,3,10,0,0,1,1,0,39,2,5,0,0,0,0,4,4,0,0,1,0.0,0.0,0
2308,1,1,12,1,12,12,0,0,1,1,0,18,8,8,0,0,3,0,8,8,0,0,1,0.0,0.0,0
2309,8,3,7,28,4,4,0,0,1,1,1,18,5,5,5,13,0,0,5,5,5,14,3,1.0,1.0,1
2310,1,1,10,28,10,10,0,0,1,1,1,19,6,7,6,13,0,0,6,6,6,14,0,1.0,1.0,1
2311,1,1,12,14,10,10,0,0,1,1,0,18,7,7,6,13,0,0,8,8,8,12,1,0.8571428571428571,1.0,1
2312,1,1,9,14,1,5,1,0,1,1,1,18,5,7,4,12,0,0,5,5,0,0,0,0.8,0.0,0
2313,15,1,8,27,7,7,1,0,1,1,0,22,5,7,4,14,0,0,5,5,5,14,1,0.8,1.0,1
2314,1,1,10,1,4,5,0,0,1,1,0,19,6,7,6,12,0,0,6,6,6,12,1,1.0,1.0,1
2315,1,1,8,27,10,9,1,0,1,1,0,18,5,5,5,15,0,0,5,5,5,15,-1,1.0,1.0,0
2316,12,1,7,1,5,4,0,1,0,1,0,31,5,9,2,13,0,0,5,9,2,16,0,0.4,0.4,0
2317,12,1,17,1,4,4,0,0,1,1,0,28,5,5,0,0,0,0,5,5,0,0,-1,0.0,0.0,0
2318,1,1,5,1,5,9,0,0,1,1,0,19,6,0,0,0,0,0,6,0,0,0,-4,0.0,0.0,0
2319,8,1,11,1,5,9,0,0,1,1,0,20,6,7,6,13,0,0,6,8,6,14,0,1.0,1.0,1
2320,12,1,10,3,10,3,0,0,1,1,0,50,6,7,4,12,0,0,6,7,0,0,3,0.6666666666666666,0.0,0
2321,14,1,5,2,5,3,0,0,1,1,0,38,6,9,5,16,1,0,6,11,4,16,0,0.8333333333333334,0.6666666666666666,0
2322,12,1,17,27,10,10,1,0,1,1,0,31,5,8,1,11,0,0,5,5,1,13,-3,0.2,0.2,0
2323,12,1,12,27,10,10,1,0,1,1,0,27,7,7,7,14,0,0,7,7,7,14,0,1.0,1.0,0
2324,9,1,10,3,10,3,1,0,1,1,0,21,6,9,6,10,0,0,6,10,6,10,-1,1.0,1.0,1
2325,12,1,7,27,10,10,0,0,1,1,0,34,5,8,1,10,0,0,5,9,0,0,3,0.2,0.0,0
2326,16,1,7,27,3,10,1,0,1,1,0,19,5,10,0,0,0,0,5,7,1,10,0,0.0,0.2,0
2327,12,1,17,27,2,5,1,0,0,1,0,40,5,10,2,10,0,0,5,5,3,10,-3,0.4,0.6,0
2328,1,1,2,14,10,3,1,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,1
2329,12,1,5,28,6,11,0,1,0,1,1,46,6,6,0,0,0,0,6,6,0,0,-4,0.0,0.0,0
2330,14,5,3,24,1,1,0,0,1,1,0,37,6,12,0,0,0,0,5,10,0,0,0,0.0,0.0,0
2331,12,1,4,27,10,8,1,0,1,1,0,31,6,8,0,0,0,0,6,10,0,0,0,0.0,0.0,0
2332,12,1,4,14,5,11,0,0,1,1,0,34,6,15,5,13,0,0,6,15,5,12,1,0.8333333333333334,0.8333333333333334,1
2333,1,6,2,8,5,5,1,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.0,0
